Timestamp,objectPoints,imagePoints,cameraMatrix,distCoeffs,solvePNPmethod,rotation,translation,lightsUsed
41114.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,656;99 687;263 604;199 542;317 625;371 689;14 730;163 759;78,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.013595 0.0926879 2.142,120.925 140.083 -209.705,b03 b06 b05 b07 b08 b01 b04 b02
41122,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;99 687;262 604;199 542;317 625;371 689;14 730;162 758;78,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0106673 0.0940701 2.1407,121.444 140.098 -209.65,b03 b06 b05 b07 b08 b01 b04 b02
41160.2,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;99 687;262 604;198 542;317 625;371 688;14 730;162 758;78,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00661861 0.101031 2.14225,122.831 139.041 -209.302,b03 b06 b05 b07 b08 b01 b04 b02
41168.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;99 687;262 604;198 542;317 625;371 688;14 730;162 758;77,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.010423 0.100727 2.14028,122.044 138.905 -209.716,b03 b06 b05 b07 b08 b01 b04 b02
41190,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;99 687;262 604;199 542;317 625;371 688;14 729;162 758;77,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0112784 0.0938977 2.13804,121.051 140.194 -209.88,b03 b06 b05 b07 b08 b01 b04 b02
41206.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;98 687;262 604;198 543;317 626;370 688;13 729;161 758;77,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0055104 0.0887136 2.13702,121.667 141.443 -208.875,b03 b06 b05 b07 b08 b01 b04 b02
41220.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;98 687;261 604;198 543;317 626;370 688;13 729;161 758;77,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00581051 0.0887124 2.13675,121.686 141.461 -209.025,b03 b06 b05 b07 b08 b01 b04 b02
41231.9,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,655;98 687;261 603;198 543;317 626;370 687;13 729;161 757;76,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00712633 0.0932158 2.13403,121.539 140.687 -209.48,b03 b06 b05 b07 b08 b01 b04 b02
41242.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;98 687;261 604;198 543;317 626;370 687;12 729;161 757;76,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00500688 0.0885151 2.13296,121.309 141.56 -208.876,b03 b06 b05 b07 b08 b01 b04 b02
41251.8,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;98 687;261 604;198 543;317 626;370 686;12 729;160 757;75,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00959887 0.0933698 2.12972,120.741 140.565 -209.611,b03 b06 b05 b07 b08 b01 b04 b02
41261.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;98 687;261 603;198 543;317 626;370 686;12 729;160 757;75,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0132588 0.0971528 2.12931,120.445 139.654 -210.208,b03 b06 b05 b07 b08 b01 b04 b02
41268.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;98 687;260 603;198 543;317 627;370 686;12 729;160 757;75,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0136548 0.101696 2.1285,120.844 139.058 -210.548,b03 b06 b05 b07 b08 b01 b04 b02
41279.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;98 687;260 603;198 543;317 627;370 686;12 729;160 756;75,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00745374 0.0981341 2.12877,121.469 140.047 -209.747,b03 b06 b05 b07 b08 b01 b04 b02
41287.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;97 687;260 603;198 543;317 627;370 686;12 729;159 756;74,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00767021 0.0969363 2.12734,121.196 140.065 -209.358,b03 b06 b05 b07 b08 b01 b04 b02
41296.8,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;97 687;260 603;198 544;317 627;370 686;11 729;159 756;74,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00541809 0.0887206 2.12558,120.671 141.679 -208.735,b03 b06 b05 b07 b08 b01 b04 b02
41304.7,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;97 687;260 603;198 544;317 627;369 685;11 729;159 756;74,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00957615 0.0904069 2.12353,120.143 141.378 -209.792,b03 b06 b05 b07 b08 b01 b04 b02
41315,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;97 687;260 603;198 544;317 627;369 685;11 729;159 756;73,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0134182 0.0900482 2.12153,119.335 141.237 -210.198,b03 b06 b05 b07 b08 b01 b04 b02
41322,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,654;97 687;260 603;198 544;317 627;369 685;11 729;159 756;73,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0134182 0.0900482 2.12153,119.335 141.237 -210.198,b03 b06 b05 b07 b08 b01 b04 b02
41331.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,653;97 687;259 603;198 544;317 628;369 685;11 729;158 756;73,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0169175 0.0996054 2.11941,119.601 139.626 -211.149,b03 b06 b05 b07 b08 b01 b04 b02
41339.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,653;97 687;259 603;197 544;317 628;369 684;10 728;158 755;73,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00247183 0.0931097 2.12039,121.236 141.37 -209.014,b03 b06 b05 b07 b08 b01 b04 b02
41348.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,653;96 687;259 603;197 544;317 628;369 684;10 728;158 755;72,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00202521 0.091269 2.11959,121.036 141.538 -208.557,b03 b06 b05 b07 b08 b01 b04 b02
41355.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,653;96 687;259 603;197 544;317 628;369 684;10 729;158 755;72,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00534172 0.0956856 2.11966,120.947 140.593 -208.996,b03 b06 b05 b07 b08 b01 b04 b02
41370.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,653;96 688;259 603;197 544;317 628;369 684;10 728;158 755;72,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00276931 0.0962959 2.11976,121.402 140.691 -208.712,b03 b06 b05 b07 b08 b01 b04 b02
41378.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;96 688;258 603;197 544;317 628;369 684;10 728;157 755;72,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00610891 0.1014 2.11819,121.308 139.688 -209.457,b03 b06 b05 b07 b08 b01 b04 b02
41389.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;96 687;258 603;197 544;317 628;368 683;10 728;157 755;71,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0134269 0.0976617 2.11397,119.596 140.084 -210.776,b03 b06 b05 b07 b08 b01 b04 b02
41398.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;96 687;258 603;197 544;317 628;368 683;9 728;157 754;71,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0062911 0.0887473 2.11345,119.747 141.91 -209.415,b03 b06 b05 b07 b08 b01 b04 b02
41416.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;96 687;258 603;197 544;317 628;368 683;9 728;157 754;71,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0062911 0.0887473 2.11345,119.747 141.91 -209.415,b03 b06 b05 b07 b08 b01 b04 b02
41451.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;96 687;258 603;197 544;317 628;368 683;9 728;157 754;71,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0062911 0.0887473 2.11345,119.747 141.91 -209.415,b03 b06 b05 b07 b08 b01 b04 b02
41505.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;95 687;258 603;197 544;317 628;368 682;9 728;156 754;71,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00285518 0.0924598 2.11338,120.576 141.35 -208.874,b03 b06 b05 b07 b08 b01 b04 b02
41532.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,652;95 687;258 602;197 544;317 629;368 682;9 728;156 754;70,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0104649 0.100397 2.11047,119.87 139.679 -210.064,b03 b06 b05 b07 b08 b01 b04 b02
41544,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,651;95 687;257 602;197 544;318 629;368 682;9 727;156 754;70,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00757354 0.0960629 2.1084,119.62 140.667 -209.694,b03 b06 b05 b07 b08 b01 b04 b02
41551.1,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,651;95 687;257 602;197 544;317 629;368 681;8 727;156 753;70,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00286527 0.095984 2.1083,120.373 140.9 -209.202,b03 b06 b05 b07 b08 b01 b04 b02
41557.1,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,651;95 687;257 602;197 544;317 629;368 681;8 727;155 753;69,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00749606 0.0963523 2.10569,119.487 140.575 -209.693,b03 b06 b05 b07 b08 b01 b04 b02
41565.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,651;95 687;257 602;197 544;317 629;368 681;8 727;155 753;69,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00749606 0.0963523 2.10569,119.487 140.575 -209.693,b03 b06 b05 b07 b08 b01 b04 b02
41573,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;95 687;257 602;197 544;317 629;368 681;8 727;155 753;69,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00986767 0.100632 2.10501,119.435 139.731 -210.215,b03 b06 b05 b07 b08 b01 b04 b02
41580.9,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;94 687;257 602;197 544;318 629;368 681;8 727;155 753;69,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00332047 0.0948485 2.10515,119.729 140.928 -208.738,b03 b06 b05 b07 b08 b01 b04 b02
41587.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;94 687;257 602;197 545;318 629;367 680;8 727;155 752;69,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-7.08188e-05 0.0901372 2.10229,119.743 142.398 -208.9,b03 b06 b05 b07 b08 b01 b04 b02
41595.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;94 687;257 602;197 545;318 629;367 680;8 727;154 752;68,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00452431 0.0904438 2.09968,118.854 142.083 -209.384,b03 b06 b05 b07 b08 b01 b04 b02
41603.9,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;94 687;256 602;196 545;317 629;367 680;7 727;154 752;68,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.0019099 0.091704 2.10194,119.823 141.746 -208.99,b03 b06 b05 b07 b08 b01 b04 b02
41610.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;94 687;256 602;196 545;317 629;367 680;7 726;154 752;68,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00143765 0.0873362 2.10186,119.913 142.689 -208.544,b03 b06 b05 b07 b08 b01 b04 b02
41617.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,650;94 687;256 601;197 545;318 630;367 680;7 726;154 752;67,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00810629 0.0886619 2.09572,117.793 142.187 -209.708,b03 b06 b05 b07 b08 b01 b04 b02
41625.7,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;94 687;256 602;196 545;318 630;367 679;7 726;154 752;67,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00297892 0.0959722 2.09694,119.402 141.246 -209.324,b03 b06 b05 b07 b08 b01 b04 b02
41632.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;94 687;256 602;196 545;318 630;367 679;7 726;153 751;67,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00237466 0.0932632 2.09653,119.929 142.044 -208.606,b03 b06 b05 b07 b08 b01 b04 b02
41639.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;94 688;256 602;197 545;318 630;367 679;6 726;153 751;67,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00160903 0.090618 2.09377,118.729 142.327 -208.801,b03 b06 b05 b07 b08 b01 b04 b02
41647.7,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;94 688;255 602;196 545;318 631;366 679;6 726;153 751;66,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00570838 0.0943364 2.09175,118.601 141.656 -209.745,b03 b06 b05 b07 b08 b01 b04 b02
41653.9,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;93 688;255 602;196 545;318 631;367 678;6 726;153 751;66,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00231271 0.100169 2.09373,120.322 140.87 -208.335,b03 b06 b05 b07 b08 b01 b04 b02
41661.8,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;93 687;255 602;196 546;318 631;366 678;6 726;153 751;66,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.000675051 0.0894234 2.09113,119.073 142.925 -208.867,b03 b06 b05 b07 b08 b01 b04 b02
41669.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,649;93 687;255 601;196 545;318 631;366 678;5 726;152 751;66,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00405297 0.0913202 2.09044,118.331 141.881 -209.047,b03 b06 b05 b07 b08 b01 b04 b02
41676,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,648;93 687;255 601;196 545;318 631;366 678;5 726;152 750;65,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00425548 0.0917882 2.088,118.066 141.854 -209.193,b03 b06 b05 b07 b08 b01 b04 b02
41683.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,648;93 687;255 601;196 545;318 631;366 677;6 725;152 750;65,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00212783 0.0972881 2.08799,118.916 141.257 -209.572,b03 b06 b05 b07 b08 b01 b04 b02
41691.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,648;93 687;255 601;196 546;318 631;366 677;5 725;152 750;65,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.000316918 0.0889959 2.08624,118.372 142.897 -208.911,b03 b06 b05 b07 b08 b01 b04 b02
41700.1,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,648;93 688;254 601;196 546;317 631;366 677;5 725;151 750;64,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00780236 0.0987392 2.08457,118.18 140.829 -210.341,b03 b06 b05 b07 b08 b01 b04 b02
41710.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,648;93 687;254 601;196 546;318 631;366 677;4 725;151 750;64,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00363679 0.0840898 2.08263,117.035 143.386 -208.973,b03 b06 b05 b07 b08 b01 b04 b02
41723.1,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,647;93 687;254 601;196 546;318 631;366 676;5 725;151 749;64,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00118124 0.0946939 2.08223,118.343 141.992 -209.537,b03 b06 b05 b07 b08 b01 b04 b02
41738.8,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,647;92 687;254 601;196 546;318 631;366 676;4 725;151 749;64,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00419174 0.0878799 2.08274,118.494 143.142 -208.091,b03 b06 b05 b07 b08 b01 b04 b02
41747.8,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,647;92 687;253 601;196 546;318 632;365 676;4 725;150 749;63,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00477964 0.0900053 2.0779,117.188 142.591 -209.687,b03 b06 b05 b07 b08 b01 b04 b02
41755.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,647;92 687;253 601;196 546;318 632;365 675;4 725;150 749;63,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00505988 0.0944079 2.07722,117.47 141.888 -209.947,b03 b06 b05 b07 b08 b01 b04 b02
41768.7,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,647;92 687;253 601;195 546;318 632;365 675;4 725;150 749;63,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.000912463 0.0967338 2.07943,118.579 141.592 -209.359,b03 b06 b05 b07 b08 b01 b04 b02
41787.7,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,647;92 687;253 600;196 546;318 632;365 675;3 725;150 748;63,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00152261 0.0893528 2.07637,117.339 142.783 -209.166,b03 b06 b05 b07 b08 b01 b04 b02
41801.2,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0 -57.2;63.3;0 2.9;5.7;0 -57.4;4.6;0,646;92 687;253 600;196 546;318 632;365 675;4 724;150 748;62,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00549737 0.0942704 2.07436,117.027 141.878 -210.225,b03 b06 b05 b07 b08 b01 b04 b02
